comment,token
언니 항상 너무 귀여워서합니다🥺🥺🥺,"['언니', '항상']"
진짜 진국이야 한아름송이 당신,"['진짜', '진국', '한아름송이', '당신']"
예뻐요,[]
코로나 질 마,"['코로나', '질', '마']"
언니 그레이 데님 진 어디제품일꺼요오힝,"['언니', '그레이', '데님', '진', '어디', '품일', '힝']"
엥전 언니 입술이 진짜 매력있다구 생각했는데 제가 생각하는 이상적인 입술이에요 악플러가 언니 맘을 해치지 않게 힘내세요송이언니🥰🥰,"['전', '언니', '입술', '진짜', '매력', '생각', '제', '생각', '이상', '입술', '악플러', '언니', '맘', '해치', '송이']"
사랑해욥,"['사랑', '욥']"
헐 겟빈둥윗미 기다렸어요 ,['겟빈둥윗미']
진짜 넘 귀엽고 재밌는 커플,"['진짜', '커플']"
술집 과일안주 챙겨먹는거 왤케 웃겨욬❤️,"['술집', '과일', '안주', '왤케', '웃겨욬']"
안정 귀여운  앞으로도 응원합니다♪,"['안정', '앞', '응원']"
本当にダラダラしてる動画だけど笑…可愛い&楽しかった,[]
10:40 에 나오는 블라우스 정보좀요 ,"['블라우스', '정보', '좀']"
겟빈둥윗미 기다럈서요❤️❤️,"['겟빈둥윗미', '기', '럈', '서요']"
大好きです,[]
ソンイちゃんの自然体な感じがとても好きです！コロナウィルス早く収束するといいですね🤞みなさんファイティン！！,[]
6:40 부터 저만 남자가 으아아아으아아아 하는 소리 나나요 이거뭐죠,"['부터', '남자', '소리', '나나', '거뭐']"
언니 자기전에 불끄고 촬영했는데 너무 얼굴이 너무 귀여워요❤️❤️,"['언니', '불', '촬영', '얼굴']"
송이 언니는 예쁜척이 아니라 이쁜건데;,"['송이', '언니', '척']"
아니  태풍이 입냄새맡고 소리 지르는거  ,"['태풍', '입냄새', '소리']"
可愛い！日本語訳ありがとうございます！！,[]
송이언니 맛있는거 많이먹고 아프지말고 우리 모두 다 힘내서 이겨냅시다☺️,"['송이', '우리', '모두']"
너무 궁금하고 남겨요  혹시 강아지가 뒤에서 코 고는 건가요 너무 귀여워서 남겨용,"['혹시', '강아지', '뒤', '코', '건가']"
중세커튼 원피스에 리본 머리끈 하면 짱 예쁠 고 같아요,"['중세', '커튼', '원피스', '리본', '머리', '끈', '짱', '고']"
송이님 너무 귀여우세여,"['송이', '우세']"
닭발  너무 먹고싶다  전 지금 일본에서  살아서  여긴 없네요 ,"['닭발', '전', '지금', '일본']"
사랑스어워 ,"['랑스', '워']"
i just love it when you two together ❣❤,[]
일본에서보고 있습니다무척 귀엽 사랑 해요！,"['일본', '보고', '무척', '사랑', '해']"
마당있는집 로망인데 환상의집이네여,"['마당', '집', '로망', '환상', '집', '여']"
日本語字幕ありがとうございます🤤,[]
아름송이 언니도 같이 코로나 이겨내요언니도 진짜 코로나 조심하세요형권오빠 라면 물고 들어온거 너무 좋아요 ,"['아름', '송이', '언니', '코로나', '언니', '진짜', '코로나', '형', '오빠', '라면', '물']"
언니가 자꾸 댓글 칭찬해 주니까 더 신경 써서 기분 좋은 말로 쓰게 돼요(*˙︶˙*)☆*°,"['언니', '자꾸', '댓글', '칭찬', '주', '더', '신경', '기분', '말로']"
사랑해요❤️,['사랑']
언니 이번 영상에 봄옷 산것들로 봄옷 하울 영상 찍어주세요 퓨 다 너무 이뻐요,"['언니', '이번', '영상', '봄옷', '봄옷', '하울', '영상', '퓨']"
사랑만 받는 송이언니가 되길 바래용,"['사랑', '송이', '바', '용']"
둘이 너무 재밋어보이고 행복해보여서 보기 좋아여🥰🥰,"['둘', '재밋어보', '행복', '보기']"
安定の可愛さ♡,[]
ソンイちゃんがヘアセットしている動画見たいです♡,[]
두 분이 알콩달콩 잘 어울리세요 재밌게 보고 갑니당 크킄,"['두', '분', '알콩달콩', '보고', '크킄']"
언니 흰색나시 어디껀지 알려주실수 있나용 ,"['언니', '흰색', '나시', '어디껀']"
영상 넘 재밌어요 아름송이님 성격도 털털하시고 너무 좋은 것 같아요 영상 자주 올려주세요 ,"['영상', '아름', '송이', '성격', '털털', '것', '영상', '자주']"
저희 동네에 코로나 확진자가 넘쳐나요 언니도 정말 조심하세요  저도 집 밖으로 못 나가고 있어요  그래도 언니 영상 보니까 집에서 답답한게 좀 나아져요 ❤️ 언니 제가 정말 좋아합니다❤️ 남자친구 분이랑 너무 재밌어 보여욬  행복해보여요 언니 사란행용,"['저희', '동네', '코로나', '확', '진자', '언니', '정말', '저', '집', '밖', '못', '언니', '영상', '보', '집', '좀', '언니', '제', '정말', '남자친구', '분', '보여욬', '행복', '언니', '행용']"
사랑해 아름송이언니,"['사랑', '아름', '송이']"
You are so adorable   Think you ,[]
두분 너무 잘 어울려요,['분']
私の理想のカップルです ヒョングォンくんもかっこ良い！,[]
자연스럽게 유산균 광고를☺️☺️☺️☺️,"['자연', '유산균', '광고']"
룸투어 얼른보고싶어여 언니 ,"['룸', '투어', '얼른', '언니']"
自分用 3:42,[]
왜그렇게 착해용 너무 착해,['왜']
언니만 보면 힐링 ,"['언니', '힐링']"
겟빈둥이 젤루 좋아영 ,"['겟빈둥', '젤루', '아영']"
언니 예쁘고 마음도 너무 예쁜게 보여요 ❤️ 지켜주고 싶어요  응원합니당 ❤️,"['언니', '마음', '응원']"
언니 저는 앰플 끝까지 쓰고 싶어서 앞에 고무 빼고 끝까지써요정말 끝까지 쓰게 되서 좋더라구용,"['언니', '저', '앰플', '끝', '앞', '고무', '끝', '정말', '끝', '용']"
아  약먹는거 나랑 똑같댱 ><,"['약', '나', '똑같댱']"
송이님 침대이불 정보 궁금합니당,"['송이', '침대', '이불', '정보']"
오늘 쌩얼 너무 예뻐요,"['오늘', '쌩얼']"
인어공주컵 어디서 샀어요,"['인어공주', '컵']"
언니너무죠아요❤️❤️❤️❤️❤️❤️❤️❤️,"['무', '요']"
언니 쌩얼두 이쁘시네요 언니두 건강 조심하세요 ,"['언니', '쌩', '얼두', '언니', '건강']"
3:16 나랑 약먹는거 똑같다  물먼저 넣기 ,"['나', '약', '물', '먼저', '넣기']"
브이로그 넘 편하게 잘봤어요 좋다,"['브이', '로그']"
태풍이입냄새 나도 맡고싶다 푸하 귀여어,"['태풍', '입냄새']"
옛다 악플,['악플']
언니이 브이로그 넘 조아여 전 항상 기다리구 있다구요 알 럽 유  🦦🤎,"['언니', '브이', '로그', '전', '항상', '알', '럽', '유']"
엇동네어디에요마당집부럽,"['엇', '동네', '어디', '마당', '집']"
いつも楽しみです。ピンクメイクしてください。,[]
맨날 눈팅만 했는데 언니 생얼에 머리묶고 내추럴한 모습이 너무 예뻐서 남기고 가요♡,"['눈팅', '언니', '생얼', '머리', '내추럴', '모습', '가요']"
コロナ早く収束するといいですね,[]
언니 사과는 껍질 채 먹는게 좋대요  껍질 까서 먹으면 정제 탄수화물이 된다고 들었어요❤️,"['언니', '사과', '껍질', '채', '대요', '껍질', '정제', '탄수화물']"
집 가는 길에 보다가 왕뚜껑 샀습니다🤧🤧,"['집', '길', '왕뚜껑']"
구달 세럼 리뷰해주세요 ,"['구달', '럼', '리뷰']"
언니 왜 쌩얼이 점점 이뻐지나요,"['언니', '왜', '쌩얼', '점점']"
오늘도 예뻐요 🥰🥰🥰,['오늘']
언니 영상은 항상 포실포실해요 악플이 있을 수가 없어,"['언니', '영상', '항상', '해', '악플', '수가']"
언니 아이라인을 너무 잘 그리시는데 아이라인 그리는 방법을 알려주세욤 ,"['언니', '아이라인', '아이라인', '방법', '욤']"
요즘 코로나때문에 하는일✔송이언니 영상 몰아보기✔송이언니랑 같이 빈둥되기🤸♀️✔송이언니 미모에 감탄하기,"['요즘', '코로나', '때문', '일', '송이', '영상', '보기', '송이', '빈둥되기', '송이', '미모', '감탄']"
Could you add Russian subtitles please,[]
다들 코로나 조심힘내자구용,"['코로나', '조심', '용']"
항상 조용히 잘 보다가 처음 댓글 남기는데 강아지 때문에 수원으로 이사가셨다니 정말 쉽지 않은 결정이셨을텐데 강아지를 너무 사랑하시는게 느껴지네용 저두 강아지를 키우는 입장으로서 넘 존경스럽고 감동이에요 항상 잘 보고있습니다 ,"['항상', '처음', '댓글', '강아지', '때문', '수원', '이사', '정말', '결정', '셨을텐', '데', '강아지', '사랑', '용', '저', '강아지', '입장', '존경', '감동', '항상']"
hi I'm your fan from India♡,[]
hello  missing you stay safe ♥️,[]
今日もとってもかわいいいいい春から大学生になるので参考にします！,[]
10:07 꼬르륵 소리 넘나리 생생한것 아님니까 내 꼬르륵 소린줄 알구 2번 돌려 들어써욥 ,"['꼬르륵', '소리', '내', '꼬르륵', '소린', '줄', '알구', '번', '욥']"
とても、かわいいです。いつも日本から応援しています🥰メイクがとても丁寧で参考になります。芸術！！コロナウィルスの影響で、外出自粛なので家にいる事が多く、YouTubeみて暇を潰しているので嬉しいです。次の動画も楽しみにしています,[]
언닌 진짜 눈썹미인 ✌️❤️이사한거 축하해요옹오   강아지들위해서 이사한게 반려견 진심으로 위하는 맘이 느껴져서  예뻐요   ❤️,"['언닌', '진짜', '눈썹', '미인', '거', '축하', '옹오', '강아지', '위해', '게', '반려견', '진심', '위', '맘']"
입술색 나랑 똑같다 뭘 발라도 칙칙하고 탁해서 연하고 청초하걸 발라도 시간 쫌만 지나면 보라빛검정빛이 스멀스멀 올라옴,"['입술', '색', '나', '뭘', '발라', '걸', '발라', '시간', '쫌', '보라', '빛', '검정', '빛']"
❤❣,[]
세상에 얼굴이 존예탱구린데요,"['세상', '얼굴', '존예']"
언니의 데일리 메이크업이 재일 진짜 좋다,"['언니', '데', '일리', '메이크업', '재일', '진짜']"
송이님 이사추카포카 뉴하우스에서도 뛰드사랑포에버,"['송이', '추카', '포카', '뉴', '하우스', '뛰드', '사랑', '포에버']"
かなり好みなcolorこんなメイクを待ってた,[]
日本のファンです！일본 팬입니다너무 귀엽고 사랑 해요,"['일본', '팬', '사랑', '해']"
꺄 이사하신 거 축하드려요 아름송이님 립바를 때가 넘 재밌오요 핑크메이크업 넘죠음 코로나 조심하세요,"['꺄', '이사', '거', '축하', '아름', '송이', '립', '때', '핑크', '메이크업', '코로나']"
이사한집 집소개 해주세용,"['집', '집', '소개']"
可愛すぎる…優勝,[]
可愛い日本語字幕求む✨,[]
언니 존예탱규리❤️,"['언니', '존예', '규리']"
역시 아이라인=한아름송이♥진짜 내 기준 우리나라에서 아이라인 제일 잘 그림아이라인 영상 존버합니다,"['역시', '아이라인', '한아름송이', '진짜', '내', '기준', '우리나라', '아이라인', '제일', '그림', '아이라인', '영상', '존버합니']"
요즘 왤케 맨날 겟레디 올려줘요 너무 좋게아름송이님 겟레디가 진짜 거짓말 아니구 제일 재밌고 편안하고 도움 되는것 같아요🥰 재밌게 볼게요❤️ 행복한 하루 보내시구 좋은일만 가득가득하세용,"['요즘', '왤케', '겟', '레디', '아름', '송이', '겟레디', '진짜', '거짓말', '제일', '도움', '하루', '일만', '가득']"
이뻐욤  말 하는것도 너무 이뻐요 ,"['이뻐욤', '말']"
아름송이님 프롬 투데이 어성초토너 사서 정말 잘쓰고 있어요  분사력 향 흡수력 촉촉함 다 맘에들어요✨ 벌써부터 재구매각입니다,"['아름', '송이', '프롬', '투데이', '어성초', '토너', '사서', '정말', '분사', '향', '흡수', '맘', '벌써', '매각']"
오늘따라 쌩얼피부가 되게 맑아보여요,"['오늘', '쌩얼', '피부']"
かわいい(◜ᴗ◝ ),[]
요즘 메이크업이 좀 뮤트한 색감이라고 해야 할까요 메이크업이 거의 다 비슷해 보여요 가끔 다를 때도 있지만 거의 반의 영상이 이 색감이더라구요  다양한 메이크업을 보여주셨으면 좋을 거 같아요,"['요즘', '메이크업', '좀', '뮤트', '색감', '요', '메이크업', '거의', '가끔', '때', '거의', '반의', '영상', '이', '색감', '메이크업', '거']"
수원 수원도 조쵸 영기언니 사는 곳 아닌가요 쨋든 언니 이사 완전 축하해여,"['수원', '수원', '조', '영기', '곳', '쨋', '언니', '이사', '완전', '축하']"
헐헐 언니 피부 더 좋아졌어요❤❤,"['언니', '피부', '더']"
요즘 일주일에 한번씩 언니영상햄볶해❤️,"['요즘', '일주일', '한번', '언니', '영상', '햄볶', '해']"
블랙헤드 관리 어떻게 하시나요,"['블랙', '헤드', '관리']"
오늘 메이컵 연하면서 너무 이뻐요,"['오늘', '메이', '컵']"
日に焼けてたの戻って白くなった？？めちゃめちゃ可愛いリップの色超好み,[]
❤️,[]
이사 걱정할필요없어요 저도 수원 사는데 와  송충이랑 같은 지역이라고 생각하세용 ,"['이사', '걱정', '저', '수원', '송충이', '지역', '생각']"
이번 영상도 어김없이 메이크업 레전드가 되었다고 한다너무 이뻐서 돌아버리다,"['이번', '영상', '메이크업', '레전드']"
You're sooo pretty kisses from Spain❤❤,[]
벽지나 아이콘에 아름송이 씨의 사진을 사용해도 될까요,"['벽지', '아이콘', '아름', '송이', '씨', '사진', '사용', '요']"
韓国人のYouTuberの中で一番好き,[]
10:08 꼬르륵 소리,"['꼬르륵', '소리']"
언니 화장하는 영상은 항상 가까이에서 색감잘보이게 찍어주셔서 너무 좋은것같아요,"['언니', '화장', '영상', '항상', '가까이', '색감', '것']"
すごい可愛いメイクも友達と遊ぶ時に参考にしたい,[]
진짜 솔직히요즘 브이로그나보면서 좋으신분아라는걸 그전에도 당연히 알고있었지만 오늘 영상특히 강아지를위해서 하 진짜 좋으신분인것같아요🥰 오늘도 영상 잘 보고가욥 늦어서 죄송해요❤,"['진짜', '요즘', '브이', '로그', '는걸', '전', '오늘', '영상', '강아지', '위해', '진짜', '오늘', '영상', '보고', '욥']"
